customerKey,First Name,Last Name,full Name,gender,DateFirstPurchase,CustomerCity
21706,Haley,Murphy,Haley Murphy,FEMALE,2022-08-23,Burien
21707,Cassidy,Simmons,Cassidy Simmons,FEMALE,2022-10-22,Issaquah
21708,Andrea,Brooks,Andrea Brooks,FEMALE,2022-08-04,Everett
21709,Katherine,Torres,Katherine Torres,FEMALE,2022-11-03,Oregon City
21710,Brittany,Gonzales,Brittany Gonzales,FEMALE,2020-01-21,Royal Oak
21711,Hailey,Gray,Hailey Gray,FEMALE,2022-11-05,West Covina
21712,Megan,Ross,Megan Ross,FEMALE,2022-05-06,El Cajon
21713,Jose,Parker,Jose Parker,MALE,2022-05-27,Downey
21714,Carmen,Patel,Carmen Patel,FEMALE,2023-01-02,Burien
21715,Jonathan,Ross,Jonathan Ross,MALE,2022-02-12,Walla Walla
21716,Gerald,Sara,Gerald Sara,MALE,2022-09-09,Burien
21717,Angel,King,Angel King,MALE,2023-01-28,Torrance
21718,Devin,Roberts,Devin Roberts,MALE,2022-08-26,Lincoln Acres
21719,Morgan,Torres,Morgan Torres,FEMALE,2022-10-31,Lebanon
21720,Raul,Jai,Raul Jai,MALE,2022-02-20,Burbank
21721,Sara,Campbell,Sara Campbell,FEMALE,2022-10-13,Renton
21722,Spencer,Wood,Spencer Wood,MALE,2022-11-10,Spring Valley
21723,Tiffany,Huang,Tiffany Huang,FEMALE,2022-11-22,Burlingame
21724,Mandy,Yang,Mandy Yang,FEMALE,2022-07-12,Concord
21725,Gabrielle,Cannata,Gabrielle Cannata,FEMALE,2022-07-12,Victoria
21726,Morgan,Hall,Morgan Hall,FEMALE,2022-07-14,Shawnee
21727,Arianna,Flores,Arianna Flores,FEMALE,2020-01-27,Shawnee
21728,Madison,Harris,Madison Harris,FEMALE,2022-10-31,Burien
21729,Alexandria,Morgan,Alexandria Morgan,FEMALE,2022-09-26,Spokane
21730,Noah,Campbell,Noah Campbell,MALE,2022-12-04,Burbank
21731,Alexandra,Diaz,Alexandra Diaz,FEMALE,2022-12-20,La Jolla
21732,Ian,Johnson,Ian Johnson,MALE,2022-10-14,Newton
21733,Ian,Simmons,Ian Simmons,MALE,2022-12-15,Marysville
21734,Grace,Garcia,Grace Garcia,FEMALE,2023-01-06,Long Beach
21735,Grace,Diaz,Grace Diaz,FEMALE,2022-12-27,Daly City
21736,Thomas,Thompson,Thomas Thompson,MALE,2022-11-16,Burbank
21737,Timothy,Rivera,Timothy Rivera,MALE,2022-11-03,Saint-Denis
21738,Francis,Alonso,Francis Alonso,MALE,2022-12-04,Peterborough
21739,Dale,Rai,Dale Rai,MALE,2022-04-04,Watford
21740,Taylor,Walker,Taylor Walker,FEMALE,2023-01-14,Watford
21741,Alexa,Sanders,Alexa Sanders,FEMALE,2020-01-22,N. Vancouver
21742,Katelyn,Cox,Katelyn Cox,FEMALE,2022-04-29,Langford
21743,Theresa,Rubio,Theresa Rubio,FEMALE,2022-04-29,Chula Vista
21744,Emma,Perry,Emma Perry,FEMALE,2022-09-29,Colma
21745,Isabel,Foster,Isabel Foster,FEMALE,2022-08-10,Langley
21746,Xavier,Hernandez,Xavier Hernandez,MALE,2022-11-21,Lakewood
21747,Derrick,Munoz,Derrick Munoz,MALE,2022-02-28,Burlingame
21748,Wyatt,Harris,Wyatt Harris,MALE,2022-03-04,Glendale
21749,Ashley,Williams,Ashley Williams,FEMALE,2022-11-24,Colma
21750,Carlos,Reed,Carlos Reed,MALE,2022-04-02,Coronado
21751,Logan,Jackson,Logan Jackson,MALE,2022-08-23,Lemon Grove
21752,Rafael,Li,Rafael Li,MALE,2022-12-05,Calgary
21753,Morgan,Robinson,Morgan Robinson,FEMALE,2022-04-30,Beaverton
21754,Kaitlyn,Lopez,Kaitlyn Lopez,FEMALE,2022-09-16,Salem
21755,Lucas,White,Lucas White,MALE,2022-10-15,Coronado
21756,Allison,Carter,Allison Carter,FEMALE,2022-03-01,Santa Monica
21757,Elijah,Wang,Elijah Wang,MALE,2023-01-23,Kirkland
21758,Patricia,Malhotra,Patricia Malhotra,FEMALE,2022-10-13,Burien
21759,Jennifer,Moore,Jennifer Moore,FEMALE,2022-12-16,Westminster
21760,Margaret,She,Margaret She,FEMALE,2022-10-05,Concord
21761,Makayla,Sanders,Makayla Sanders,FEMALE,2022-07-16,Torrance
21762,Andrea,Hernandez,Andrea Hernandez,FEMALE,2022-01-31,Everett
21763,Madison,Brown,Madison Brown,FEMALE,2022-11-14,Redmond
21764,Nathan,Smith,Nathan Smith,MALE,2022-03-24,Newton
21765,Nathaniel,Kelly,Nathaniel Kelly,MALE,2022-06-08,Oregon City
21766,Jesse,Baker,Jesse Baker,MALE,2022-03-10,Bellflower
21767,Mariah,Ramirez,Mariah Ramirez,FEMALE,2022-08-03,Bellflower
21768,Cole,Watson,Cole Watson,MALE,2019-12-29,Metchosin
21769,Michele,Rubio,Michele Rubio,FEMALE,2022-03-03,Concord
21770,Brandon,Thomas,Brandon Thomas,MALE,2022-07-19,Renton
21771,Sheena,Shen,Sheena Shen,FEMALE,2022-07-11,Chula Vista
21772,Sarah,Patterson,Sarah Patterson,FEMALE,2022-09-21,Portland
21773,Alyssa,Rogers,Alyssa Rogers,FEMALE,2022-05-27,Beaverton
21774,Brian,James,Brian James,MALE,2022-12-12,Torrance
21775,Sean,Ramirez,Sean Ramirez,MALE,2022-03-31,Newport Beach
21776,Daniel,Thompson,Daniel Thompson,MALE,2022-05-02,Kirkland
21777,Emily,Gonzales,Emily Gonzales,FEMALE,2022-11-24,Sooke
21778,Louis,Shen,Louis Shen,MALE,2022-10-18,Burien
21779,Maurice,Black,Maurice Black,MALE,2022-12-19,Concord
21780,Pedro,Gonzalez,Pedro Gonzalez,MALE,2022-04-06,Concord
21781,Jared,Rivera,Jared Rivera,MALE,2022-11-04,Lynnwood
21782,Blake,Martin,Blake Martin,MALE,2022-04-28,Beaverton
21783,Kate,Goel,Kate Goel,FEMALE,2022-02-25,Burien
21784,Mackenzie,Hernandez,Mackenzie Hernandez,FEMALE,2022-05-14,Edmonds
21785,Tabitha,Rodriguez,Tabitha Rodriguez,FEMALE,2022-11-22,Chula Vista
21786,Alexis,Bennett,Alexis Bennett,FEMALE,2022-08-29,El Cajon
21787,Rebecca,Allen,Rebecca Allen,FEMALE,2022-02-19,Grossmont
21788,Spencer,Barnes,Spencer Barnes,MALE,2022-11-26,La Jolla
21789,Lauren,Griffin,Lauren Griffin,FEMALE,2022-05-07,National City
21790,James,Diaz,James Diaz,MALE,2022-06-09,San Carlos
21791,Richard,Price,Richard Price,MALE,2022-03-29,San Gabriel
21792,Cassidy,Butler,Cassidy Butler,FEMALE,2022-11-30,Victoria
21793,Kaylee,Scott,Kaylee Scott,FEMALE,2022-11-26,Oregon City
21794,Alyssa,James,Alyssa James,FEMALE,2022-11-01,Downey
21795,Tristan,Bennett,Tristan Bennett,MALE,2022-03-12,San Gabriel
21796,Emma,Ward,Emma Ward,FEMALE,2022-08-18,Sooke
21797,Kelvin,Gao,Kelvin Gao,MALE,2022-11-03,Bellingham
21798,Jade,Sanders,Jade Sanders,FEMALE,2022-11-11,Lebanon
21799,Angel,Cook,Angel Cook,MALE,2022-07-30,Lebanon
21800,Heidi,Raman,Heidi Raman,FEMALE,2022-09-04,Concord
21801,Kaylee,Cooper,Kaylee Cooper,FEMALE,2022-08-05,Palo Alto
21802,Lucas,Roberts,Lucas Roberts,MALE,2022-04-01,Spring Valley
21803,Emily,Thomas,Emily Thomas,FEMALE,2022-10-26,Cliffside
21804,Brooke,Cook,Brooke Cook,FEMALE,2022-07-24,Port Orchard
21805,Lucas,Russell,Lucas Russell,MALE,2022-04-15,Renton
21806,Kelvin,Xie,Kelvin Xie,MALE,2022-09-11,Burbank
21807,Amanda,Campbell,Amanda Campbell,FEMALE,2022-11-13,Colma
21808,Amanda,Green,Amanda Green,FEMALE,2022-11-01,Downey
21809,Sydney,Thompson,Sydney Thompson,FEMALE,2022-10-11,Lakewood
21810,Justin,Miller,Justin Miller,MALE,2022-03-01,Spring Valley
21811,Olivia,Williams,Olivia Williams,FEMALE,2022-11-27,Colma
21812,Adrian,Bailey,Adrian Bailey,MALE,2022-11-13,Seattle
21813,Dalton,Brown,Dalton Brown,MALE,2020-02-15,Shawnee
21814,Noah,Edwards,Noah Edwards,MALE,2022-07-10,W. Linn
21815,Gabrielle,Green,Gabrielle Green,FEMALE,2022-04-05,Shawnee
21816,Jackson,Roberts,Jackson Roberts,MALE,2022-07-01,Saarlouis
21817,Jerome,Carlson,Jerome Carlson,MALE,2022-10-26,Watford
21818,Willie,Chander,Willie Chander,MALE,2022-05-02,Orly
21819,Chloe,Howard,Chloe Howard,FEMALE,2022-03-09,Tremblay-en-France
21820,Priscilla,Nath,Priscilla Nath,FEMALE,2022-08-09,Villeneuve-d'Ascq
21821,Clayton,Tang,Clayton Tang,MALE,2022-07-27,Bonn
21822,Gregory,Yuan,Gregory Yuan,MALE,2022-05-27,York
21823,Lacey,She,Lacey She,FEMALE,2022-09-25,Berlin
21824,Warren,She,Warren She,MALE,2022-12-10,London
21825,Randy,Zhou,Randy Zhou,MALE,2022-12-29,Berlin
21826,Abigail,Russell,Abigail Russell,FEMALE,2022-11-14,Ingolstadt
21827,Mallory,Gutierrez,Mallory Gutierrez,FEMALE,2022-12-19,Neunkirchen
21828,Megan,Gonzales,Megan Gonzales,FEMALE,2022-12-11,Paderborn
21829,Carolyn,Rana,Carolyn Rana,FEMALE,2022-10-12,W. York
21830,Briana,Alonso,Briana Alonso,FEMALE,2022-06-10,Warrington
21831,Yolanda,Anand,Yolanda Anand,FEMALE,2022-10-06,Roubaix
21832,Pedro,Gill,Pedro Gill,MALE,2023-01-15,Roncq
21833,Terrance,Gonzalez,Terrance Gonzalez,MALE,2022-12-09,Duesseldorf
21834,Jillian,Mehta,Jillian Mehta,FEMALE,2022-10-02,Hof
21835,Susan,Sun,Susan Sun,FEMALE,2022-12-09,Saarlouis
21836,Kristi,Raman,Kristi Raman,FEMALE,2022-07-26,Werne
21837,Megan,Alexander,Megan Alexander,FEMALE,2023-01-04,Frankfurt
21838,Gerald,Ruiz,Gerald Ruiz,MALE,2022-06-11,Poing
21839,Billy,Diaz,Billy Diaz,MALE,2022-08-27,Kirkby
21840,Stacey,Ma,Stacey Ma,FEMALE,2022-02-02,Maidenhead
21841,Lindsay,Nath,Lindsay Nath,FEMALE,2022-07-19,York
21842,Neil,Navarro,Neil Navarro,MALE,2022-09-13,Hamburg
21843,Erica,He,Erica He,FEMALE,2022-04-06,Leipzig
21844,James,Long,James Long,MALE,2022-07-28,Hof
21845,Cameron,Miller,Cameron Miller,MALE,2022-03-29,Metz
21846,Kevin,Patterson,Kevin Patterson,MALE,2022-03-15,Ingolstadt
21847,Dominic,Madan,Dominic Madan,MALE,2022-07-24,London
21848,Jerry,Raje,Jerry Raje,MALE,2022-06-15,London
21849,Todd,Chow,Todd Chow,MALE,2022-03-22,Saint Ouen
21850,Bruce,Subram,Bruce Subram,MALE,2022-09-23,Paris
21851,Stuart,Railson,Stuart Railson,MALE,2022-03-25,Frankfurt
21852,Eduardo,Johnson,Eduardo Johnson,MALE,2022-08-12,Kassel
21853,Stacy,Gutierrez,Stacy Gutierrez,FEMALE,2022-08-31,Saarlouis
21854,Theresa,Schmidt,Theresa Schmidt,FEMALE,2022-10-30,London
21855,Paula,Martin,Paula Martin,FEMALE,2022-08-19,Woolston
21856,Emmanuel,Sanchez,Emmanuel Sanchez,MALE,2022-10-20,Lancaster
21857,Jay,Dominguez,Jay Dominguez,MALE,2022-01-24,London
21858,Curtis,Lin,Curtis Lin,MALE,2022-01-20,London
21859,Monica,Kim,Monica Kim,FEMALE,2022-08-18,Colombes
21860,Jacquelyn,Gill,Jacquelyn Gill,FEMALE,2022-08-03,Les Ulis
21861,Kari,Romero,Kari Romero,FEMALE,2022-01-31,Paris
21862,Michele,Prasad,Michele Prasad,FEMALE,2022-05-23,Roissy en Brie
21863,Shawna,Anand,Shawna Anand,FEMALE,2022-04-08,München
21864,Martin,Lopez,Martin Lopez,MALE,2022-06-28,Billericay
21865,Kathryn,Andersen,Kathryn Andersen,FEMALE,2022-05-30,London
21866,Shannon,Zhu,Shannon Zhu,FEMALE,2022-10-23,Cergy
21867,Michael,Ruggiero,Michael Ruggiero,MALE,2022-09-09,Saint-Denis
21868,Aimee,Ma,Aimee Ma,FEMALE,2022-02-05,Berlin
21869,Tina,Prasad,Tina Prasad,FEMALE,2022-12-01,Bonn
21870,Jenny,Raji,Jenny Raji,FEMALE,2022-11-14,Runcorn
21871,Devin,Adams,Devin Adams,MALE,2022-12-04,Cranbourne
21872,Alisha,Lal,Alisha Lal,FEMALE,2022-09-17,Silverwater
21873,Kellie,Navarro,Kellie Navarro,FEMALE,2021-03-23,Lane Cove
21874,Brandi,Suarez,Brandi Suarez,FEMALE,2021-03-18,Port Macquarie
21875,Cedric,Nara,Cedric Nara,MALE,2021-03-02,Silverwater
21876,Philip,Rubio,Philip Rubio,MALE,2021-03-21,Newcastle
21877,Clarence,Xu,Clarence Xu,MALE,2021-03-17,Coffs Harbour
21878,Bryant,Rana,Bryant Rana,MALE,2021-03-13,Newcastle
21879,Louis,Ma,Louis Ma,MALE,2022-10-14,Cranbourne
21880,Marc,Gomez,Marc Gomez,MALE,2022-08-31,Cranbourne
21881,Nicole,Lewis,Nicole Lewis,FEMALE,2022-09-18,Caloundra
21882,Jay,Ramos,Jay Ramos,MALE,2021-03-29,Gold Coast
21883,Patricia,Kapoor,Patricia Kapoor,FEMALE,2022-02-02,Sunbury
21884,Tabitha,Gutierrez,Tabitha Gutierrez,FEMALE,2022-10-06,Sydney
21885,Rafael,Xu,Rafael Xu,MALE,2021-03-16,Port Macquarie
21886,Jill,Carlson,Jill Carlson,FEMALE,2021-03-11,Newcastle
21887,Ashley,White,Ashley White,FEMALE,2022-02-04,Hobart
21888,Evan,Edwards,Evan Edwards,MALE,2021-03-05,Gold Coast
21889,Sheila,Navarro,Sheila Navarro,FEMALE,2021-03-10,Goulburn
21890,Tiffany,Zeng,Tiffany Zeng,FEMALE,2022-07-27,Darlinghurst
21891,Dawn,Nara,Dawn Nara,FEMALE,2021-03-17,Lane Cove
21892,Joan,Hernandez,Joan Hernandez,FEMALE,2021-03-08,Springwood
21893,Brandi,Hernandez,Brandi Hernandez,FEMALE,2021-03-02,Malabar
21894,David,Li,David Li,MALE,2021-03-25,Hobart
21895,Kaylee,Gonzalez,Kaylee Gonzalez,FEMALE,2021-03-05,Gold Coast
21896,Roy,Subram,Roy Subram,MALE,2022-06-06,Geelong
21897,Francisco,Subram,Francisco Subram,MALE,2021-03-28,St. Leonards
21898,Devon,Raji,Devon Raji,MALE,2022-11-02,Cranbourne
21899,Marie,Vazquez,Marie Vazquez,FEMALE,2021-03-03,Lavender Bay
21900,Robert,Jones,Robert Jones,MALE,2022-06-02,Beaverton
21901,Elizabeth,Taylor,Elizabeth Taylor,FEMALE,2023-01-02,Lake Oswego
21902,Natalie,James,Natalie James,FEMALE,2022-11-02,Glendale
21903,Fernando,Jenkins,Fernando Jenkins,MALE,2022-03-17,Santa Cruz
21904,Chase,Sandberg,Chase Sandberg,MALE,2022-09-06,Langley
21905,Pedro,Hernandez,Pedro Hernandez,MALE,2022-07-18,Bellingham
21906,Miranda,Simmons,Miranda Simmons,FEMALE,2022-08-20,Bellingham
21907,Jordan,Hall,Jordan Hall,FEMALE,2022-09-12,Everett
21908,Isabel,Hayes,Isabel Hayes,FEMALE,2022-08-12,Oregon City
21909,Allison,Ward,Allison Ward,FEMALE,2022-03-13,Palo Alto
21910,Rebekah,Perez,Rebekah Perez,FEMALE,2022-12-14,Bonn
21911,Joan,Ross,Joan Ross,FEMALE,2022-07-08,Saint-Denis
21912,Colleen,Kumar,Colleen Kumar,FEMALE,2022-05-12,Dunkerque
21913,Arthur,Blanco,Arthur Blanco,MALE,2022-12-22,Morangis
21914,Emily,Brown,Emily Brown,FEMALE,2022-04-20,Hof
21915,Tristan,Wood,Tristan Wood,MALE,2022-03-11,San Francisco
21916,Jesse,Evans,Jesse Evans,MALE,2022-08-14,Vancouver
21917,Dalton,Johnson,Dalton Johnson,MALE,2022-06-03,Redwood City
21918,Carol,Serrano,Carol Serrano,FEMALE,2022-01-30,Concord
21919,Melissa,Howard,Melissa Howard,FEMALE,2022-11-24,Bremerton
21920,Destiny,Bennett,Destiny Bennett,FEMALE,2022-11-24,Lemon Grove
21921,Lucas,Collins,Lucas Collins,MALE,2020-02-20,Oak Bay
21922,Bailey,Ward,Bailey Ward,FEMALE,2022-11-06,Torrance
21923,Justin,Williams,Justin Williams,MALE,2022-12-06,Seattle
21924,Eduardo,Cook,Eduardo Cook,MALE,2022-12-26,Yakima
21925,Tabitha,Dominguez,Tabitha Dominguez,FEMALE,2023-01-01,Cliffside
21926,Melanie,Henderson,Melanie Henderson,FEMALE,2022-12-08,Woodburn
21927,Meredith,Browning,Meredith Browning,FEMALE,2022-12-24,Colma
21928,Karl,Luo,Karl Luo,MALE,2022-12-08,Colma
21929,Karen,Perry,Karen Perry,FEMALE,2022-12-05,Coronado
21930,Marissa,Perry,Marissa Perry,FEMALE,2022-12-12,Glendale
21931,Marcus,Wood,Marcus Wood,MALE,2022-12-12,San Francisco
21932,Leonard,Kumar,Leonard Kumar,MALE,2022-12-17,Colma
21933,Nicole,Martin,Nicole Martin,FEMALE,2022-11-23,San Carlos
21934,Jennifer,Cox,Jennifer Cox,FEMALE,2022-08-19,Glendale
21935,Victoria,Simmons,Victoria Simmons,FEMALE,2023-01-02,Walla Walla
21936,Emma,Reed,Emma Reed,FEMALE,2022-09-01,Burbank
21937,Morgan,Ross,Morgan Ross,FEMALE,2022-12-05,San Diego
21938,Savannah,Hall,Savannah Hall,FEMALE,2022-08-13,Milwaukie
21939,Thomas,Roberts,Thomas Roberts,MALE,2020-02-09,Langford
21940,Alejandro,Sharma,Alejandro Sharma,MALE,2022-03-21,Coronado
21941,Gail,Moore,Gail Moore,FEMALE,2022-12-01,Santa Monica
21942,Julia,Roberts,Julia Roberts,FEMALE,2022-03-04,Lynnwood
21943,Cindy,Mehta,Cindy Mehta,FEMALE,2021-03-23,Wollongong
21944,Daisy,Jiménez,Daisy Jiménez,FEMALE,2021-03-15,Matraville
21945,Pearlie,Rusek,Pearlie Rusek,FEMALE,2021-03-02,Seaford
21946,Michele,Deng,Michele Deng,FEMALE,2021-03-09,Port Macquarie
21947,Diane,Romero,Diane Romero,FEMALE,2021-03-23,Seaford
21948,Ann,Madan,Ann Madan,FEMALE,2021-03-03,Findon
21949,Clayton,Chavez,Clayton Chavez,MALE,2021-03-24,Cloverdale
21950,Armando,Hernandez,Armando Hernandez,MALE,2021-03-13,Goulburn
21951,Orlando,Hernandez,Orlando Hernandez,MALE,2021-03-07,Gold Coast
21952,Latasha,Vazquez,Latasha Vazquez,FEMALE,2022-05-28,Geelong
21953,Marvin,Vazquez,Marvin Vazquez,MALE,2022-04-21,Melton
21954,Yolanda,Andersen,Yolanda Andersen,FEMALE,2022-12-31,Hobart
21955,Jenny,Ferrier,Jenny Ferrier,FEMALE,2021-03-15,Malabar
21956,Jay,Kapoor,Jay Kapoor,MALE,2021-03-12,Newcastle
21957,Kathryn,Shen,Kathryn Shen,FEMALE,2021-03-08,North Sydney
21958,Mallory,Blanco,Mallory Blanco,FEMALE,2021-03-24,Springwood
21959,Jimmy,Dominguez,Jimmy Dominguez,MALE,2021-03-16,Sydney
21960,Dawn,Liu,Dawn Liu,FEMALE,2022-09-13,Cranbourne
21961,Chelsea,Garcia,Chelsea Garcia,FEMALE,2022-03-02,Hawthorne
21962,Kristi,Smith,Kristi Smith,FEMALE,2022-02-27,Melton
21963,Jacquelyn,Serrano,Jacquelyn Serrano,FEMALE,2022-05-05,Milsons Point
21964,Devon,Nara,Devon Nara,MALE,2022-09-22,Caloundra
21965,Bethany,Raheem,Bethany Raheem,FEMALE,2022-11-17,Seaford
21966,Ross,Sai,Ross Sai,MALE,2021-04-17,South Melbourne
21967,Charles,Sanders,Charles Sanders,MALE,2022-11-30,Wollongong
21968,Jaime,Deng,Jaime Deng,MALE,2021-04-11,Findon
21969,Latoya,Deng,Latoya Deng,FEMALE,2021-04-27,Malabar
21970,Jada,Rivera,Jada Rivera,FEMALE,2022-11-15,Warrnambool
21971,Warren,Shan,Warren Shan,MALE,2022-07-12,Gold Coast
21972,Mandy,She,Mandy She,FEMALE,2022-05-28,Coffs Harbour
21973,Janet,Vazquez,Janet Vazquez,FEMALE,2022-11-26,Cloverdale
21974,Whitney,Suri,Whitney Suri,FEMALE,2021-04-28,Melton
21975,Alfredo,Ruiz,Alfredo Ruiz,MALE,2022-12-28,Perth
21976,Jacqueline,Torres,Jacqueline Torres,FEMALE,2021-04-01,Sydney
21977,Phillip,Malhotra,Phillip Malhotra,MALE,2022-06-11,St. Leonards
21978,Tracy,Deng,Tracy Deng,FEMALE,2022-04-22,Silverwater
21979,Philip,Gutierrez,Philip Gutierrez,MALE,2021-04-09,Hobart
21980,Beth,Moreno,Beth Moreno,FEMALE,2021-04-05,East Brisbane
21981,Isabella,Henderson,Isabella Henderson,FEMALE,2022-11-10,Brisbane
21982,Deborah,Lal,Deborah Lal,FEMALE,2021-04-25,Bendigo
21983,Glenn,Liang,Glenn Liang,MALE,2021-04-01,Cloverdale
21984,Kristy,Suarez,Kristy Suarez,FEMALE,2021-04-12,Lane Cove
21985,Eddie,Torres,Eddie Torres,MALE,2021-04-04,Rhodes
21986,Kristi,Chapman,Kristi Chapman,FEMALE,2021-04-09,Findon
21987,Theodore,Dominguez,Theodore Dominguez,MALE,2021-04-27,East Brisbane
21988,Alisha,Zhao,Alisha Zhao,FEMALE,2022-11-22,Port Macquarie
21989,Erik,Jimenez,Erik Jimenez,MALE,2022-03-26,Rhodes
21990,Alejandro,Rai,Alejandro Rai,MALE,2022-04-06,Rockhampton
21991,Teresa,Gill,Teresa Gill,FEMALE,2023-01-22,Seaford
21992,Alejandro,Zhang,Alejandro Zhang,MALE,2022-12-28,Warrnambool
21993,Craig,Sanz,Craig Sanz,MALE,2022-03-08,Bendigo
21994,Natasha,Ruiz,Natasha Ruiz,FEMALE,2021-04-01,Seaford
21995,Kathryn,Raji,Kathryn Raji,FEMALE,2022-08-17,Port Macquarie
21996,Amy,Gao,Amy Gao,FEMALE,2021-04-14,East Brisbane
21997,Dennis,Xu,Dennis Xu,MALE,2022-11-03,Warrnambool
21998,Erik,Hernandez,Erik Hernandez,MALE,2022-07-14,East Brisbane
21999,Julia,Barnes,Julia Barnes,FEMALE,2021-04-22,Geelong
22000,Cynthia,Chandra,Cynthia Chandra,FEMALE,2021-04-10,Hervey Bay
22001,Gregory,Chander,Gregory Chander,MALE,2022-05-04,Hobart
22002,Kristen,Chen,Kristen Chen,FEMALE,2022-08-29,Malabar
22003,Jill,Navarro,Jill Navarro,FEMALE,2022-07-07,South Melbourne
22004,Meghan,Ortega,Meghan Ortega,FEMALE,2021-04-09,Coffs Harbour
22005,Pamela,Mehta,Pamela Mehta,FEMALE,2022-12-27,Melbourne
22006,Jon,Nara,Jon Nara,MALE,2022-03-18,South Melbourne
22007,Kaylee,Hernandez,Kaylee Hernandez,FEMALE,2022-12-10,Issaquah
22008,Alisha,Ye,Alisha Ye,FEMALE,2020-02-19,Cliffside
22009,Ross,Alvarez,Ross Alvarez,MALE,2022-03-18,Coronado
22010,Henry,Lopez,Henry Lopez,MALE,2022-10-28,Burlingame
22011,Richard,Patterson,Richard Patterson,MALE,2022-11-29,Redmond
22012,Regina,Malhotra,Regina Malhotra,FEMALE,2022-06-30,Colma
22013,Marcus,Jenkins,Marcus Jenkins,MALE,2022-12-14,Milwaukie
22014,Jose,Gonzales,Jose Gonzales,MALE,2022-06-11,Haney
22015,Mary,Turner,Mary Turner,FEMALE,2022-07-08,Shawnee
22016,Terrence,Andersen,Terrence Andersen,MALE,2022-12-25,Burien
22017,Sharon,She,Sharon She,FEMALE,2022-06-05,Matraville
22018,Todd,Sun,Todd Sun,MALE,2022-06-12,Warrnambool
22019,Rachel,Bryant,Rachel Bryant,FEMALE,2022-02-27,Shawnee
22020,Jaime,Shan,Jaime Shan,MALE,2022-09-26,Geelong
22021,Ethan,White,Ethan White,MALE,2022-11-02,Renton
22022,Christopher,Davis,Christopher Davis,MALE,2022-11-12,Redwood City
22023,Rafael,Chen,Rafael Chen,MALE,2022-03-20,Beverly Hills
22024,Samuel,Chen,Samuel Chen,MALE,2022-05-03,Colma
22025,Riley,Peterson,Riley Peterson,FEMALE,2022-07-08,Coronado
22026,Bridget,Kennedy,Bridget Kennedy,FEMALE,2022-08-29,Cliffside
22027,Franklin,Luo,Franklin Luo,MALE,2022-05-11,Cliffside
22028,Jodi,Shen,Jodi Shen,FEMALE,2022-02-02,Hobart
22029,Laura,Gao,Laura Gao,FEMALE,2022-12-13,Silverwater
22030,Barbara,Shen,Barbara Shen,FEMALE,2021-04-19,Seaford
22031,Jorge,Cai,Jorge Cai,MALE,2021-04-13,Wollongong
22032,Ivan,Fernandez,Ivan Fernandez,MALE,2021-04-06,Melbourne
22033,Marshall,Zhao,Marshall Zhao,MALE,2021-04-11,Springwood
22034,Seth,Clark,Seth Clark,MALE,2022-03-31,Grossmont
22035,Ryan,Wilson,Ryan Wilson,MALE,2022-03-31,Redwood City
22036,Gabriella,Hall,Gabriella Hall,FEMALE,2022-12-16,Downey
22037,Angela,Gonzales,Angela Gonzales,FEMALE,2022-09-14,Seattle
22038,Isabella,Jackson,Isabella Jackson,FEMALE,2022-02-04,Grossmont
22039,Marissa,Simmons,Marissa Simmons,FEMALE,2022-12-13,Lemon Grove
22040,Devin,Brown,Devin Brown,MALE,2022-05-16,Woodland Hills
22041,Paige,Morris,Paige Morris,FEMALE,2020-01-29,Haney
22042,Abigail,Bryant,Abigail Bryant,FEMALE,2022-03-18,Beverly Hills
22043,Trinity,Cox,Trinity Cox,FEMALE,2022-04-06,La Jolla
22044,Connor,Young,Connor Young,MALE,2022-04-11,San Carlos
22045,Cameron,Chen,Cameron Chen,MALE,2022-04-13,Burien
22046,Jasmine,Sanders,Jasmine Sanders,FEMALE,2022-04-05,Walla Walla
22047,David,Gonzales,David Gonzales,MALE,2022-09-20,Beverly Hills
22048,Grace,Washington,Grace Washington,FEMALE,2022-04-09,San Francisco
22049,Allen,Patel,Allen Patel,MALE,2022-05-05,Berkeley
22050,Richard,Bailey,Richard Bailey,MALE,2020-02-27,Burnaby
22051,Lauren,Rogers,Lauren Rogers,FEMALE,2022-12-22,Bellingham
22052,Zachary,Butler,Zachary Butler,MALE,2022-02-09,Bellflower
22053,Jaime,Goel,Jaime Goel,MALE,2022-10-06,Berkeley
22054,Russell,Raji,Russell Raji,MALE,2022-04-12,Berkeley
22055,Hannah,Clark,Hannah Clark,FEMALE,2022-02-10,Beverly Hills
22056,Alex,Howard,Alex Howard,MALE,2022-09-07,Olympia
22057,Kyle,Ross,Kyle Ross,MALE,2023-01-11,Yakima
22058,Jake,Zukowski,Jake Zukowski,MALE,2020-03-02,Cliffside
22059,Jonathan,Johnson,Jonathan Johnson,MALE,2022-04-01,Langley
22060,Evan,Hill,Evan Hill,MALE,2022-03-07,Lake Oswego
22061,Jenny,Goel,Jenny Goel,FEMALE,2022-12-26,Cerritos
22062,Cameron,Flores,Cameron Flores,MALE,2022-12-20,Downey
22063,Joanna,Suarez,Joanna Suarez,FEMALE,2023-01-15,Malabar
22064,Lawrence,Carlson,Lawrence Carlson,MALE,2022-02-16,Sunbury
22065,Roy,Martin,Roy Martin,MALE,2022-02-26,Brisbane
22066,Paula,Munoz,Paula Munoz,FEMALE,2022-04-01,Berkeley
